1,35,11,0.001672,0
1,35,12,0.000722,0
1,35,15,0.001622,0
1,35,16,0.002995,0
1,36,11,0.027400,0
1,36,12,0.011836,0
1,36,15,0.026572,0
1,36,16,0.049081,0
1,37,8,0.000906,0
1,37,9,0.017372,0
1,37,10,0.023914,0
1,37,11,0.036666,0
1,37,12,0.044641,0
1,37,13,0.051842,0
1,37,14,0.028925,0
1,37,15,0.030436,0
1,37,16,0.056217,0
1,38,8,0.000705,0
1,38,9,0.013523,0
1,38,10,0.023570,0
1,38,11,0.036541,0
1,38,12,0.049133,0
1,38,13,0.058287,0
1,38,14,0.056142,0
1,38,15,0.037789,0
1,38,16,0.012900,0
1,39,8,0.000383,0
1,39,9,0.007339,0
1,39,10,0.018563,0
1,39,11,0.031785,0
1,39,12,0.042688,0
1,39,13,0.048469,0
1,39,14,0.036015,0
1,39,15,0.012790,0
1,40,8,0.000115,0
1,40,9,0.002210,0
1,40,10,0.014617,0
1,40,11,0.025889,0
1,40,12,0.033228,0
1,40,13,0.025799,0
1,40,14,0.009710,0
1,41,10,0.006699,0
1,41,11,0.011839,0
1,41,12,0.014633,0
1,41,13,0.006549,0
2,33,14,0.001496,0
2,33,15,0.003251,0
2,33,16,0.003893,0
2,33,17,0.005261,0
2,33,18,0.005901,0
2,34,10,0.001878,0
2,34,11,0.002433,0
2,34,12,0.002600,0
2,34,13,0.002552,0
2,34,14,0.007494,0
2,34,15,0.013504,0
2,34,16,0.016147,0
2,34,17,0.021600,0
2,34,18,0.024019,0
2,35,8,0.000030,0
2,35,9,0.000578,0
2,35,10,0.012204,0
2,35,11,0.026353,0
2,35,12,0.021492,0
2,35,13,0.016682,0
2,35,14,0.015798,0
2,35,15,0.026368,0
2,35,16,0.038048,0
2,35,17,0.024246,0
2,35,18,0.025969,0
2,35,19,0.001735,0
2,35,20,0.000158,0
2,36,8,0.000494,0
2,36,9,0.009469,0
2,36,10,0.012155,0
2,36,11,0.188464,0
2,36,12,0.092193,0
2,36,13,0.018146,0
2,36,14,0.018080,0
2,36,15,0.186977,0
2,36,16,0.332303,0
2,36,17,0.026089,0
2,36,18,0.029810,0
2,36,19,0.028435,0
2,36,20,0.002585,0
2,37,7,0.000698,0
2,37,8,0.010662,0
2,37,9,0.116891,0
2,37,10,0.161084,0
2,37,11,0.245865,0
2,37,12,0.299921,0
